"$mobo_date";"$mobo_timestamp";"$mobo_version";"benchmark_extendProject";"benchmark_generateGraph";"benchmark_readProject";"benchmark_uploadExportFiles";"benchmark_validateExpandedRegistry";"benchmark_validateRegistry";"benchmark_writeExportFiles";"changes_added";"changes_changed";"changes_removed";"complexity_devModelSize";"complexity_generatedPercentage";"complexity_generatedSize";"complexity_processedModelPercentage";"complexity_processedModelSize";"graphStats_edges";"graphStats_nodes";"inputSize_field";"inputSize_form";"inputSize_model";"inputSize_total";"inputStats_field";"inputStats_form";"inputStats_model";"inputStats_smw_page";"inputStats_smw_query";"inputStats_smw_template";"inputStats_total";"log_error";"log_todo";"log_total";"log_warning";"outputStats_category";"outputStats_form";"outputStats_page";"outputStats_property";"outputStats_template";"outputStats_total"
"2015-11-11 17:00:49";"1447257650";"v1.8.2";"17";"50";"81";"8";"359";"49";"49";"81";"0";"1";"0";"970";"699,5";"6785";"384,4";"3729";"";"";"";"10";"11";"578";"53";"339";"970";"9";"1";"1";"0";"0";"0";"22";"0";"0";"5";"0";"2";"1";"0";"9";"4";"16";"1036";"63";"6";"0,4";"603";"36,7";"0";"0";"1645"
"2015-11-12 10:04:44";"1447319084";"v1.7.0";"122";"130";"197";"117";"585";"129";"129";"198";"0";"3";"2";"970";"684,6";"6641";"384,4";"3729";"";"";"";"10";"11";"578";"53";"339";"970";"9";"1";"1";"0";"0";"0";"22";"0";"0";"9";"0";"1";"1";"0";"9";"3";"14";"1036";"63";"6";"0,4";"603";"36,7";"0";"0";"1645"
"2015-11-12 10:07:31";"1447319252";"v1.7.0";"19";"36";"101";"12";"930";"34";"33";"102";"0";"0";"0";"970";"684,6";"6641";"384,4";"3729";"";"";"";"10";"11";"578";"53";"339";"970";"9";"1";"1";"0";"0";"0";"22";"0";"0";"5";"0";"1";"1";"0";"9";"3";"14";"1036";"63";"6";"0,4";"603";"36,7";"0";"0";"1645"
"2015-11-12 11:10:04";"1447323004";"v1.7.0";"80";"89";"152";"76";"154";"87";"87";"153";"0";"0";"0";"1033";"642,9";"6641";"361";"3729";"";"";"";"10";"11";"578";"53";"339";"63";"1033";"9";"1";"1";"0";"0";"0";"22";"1";"0";"11";"0";"1";"1";"0";"9";"3";"14";"1036";"63";"6";"0,4";"603";"36,7";"0";"0";"1645"
"2015-11-12 11:11:24";"1447323085";"v1.7.0";"15";"25";"122";"11";"929";"23";"23";"122";"0";"0";"0";"1033";"642,9";"6641";"361";"3729";"";"";"";"10";"11";"578";"53";"339";"63";"1033";"9";"1";"1";"0";"0";"0";"22";"1";"0";"7";"0";"1";"1";"0";"9";"3";"14";"1036";"63";"6";"0,4";"603";"36,7";"0";"0";"1645"
"2015-11-12 11:14:11";"1447323251";"v1.7.0";"15";"25";"102";"10";"975";"23";"23";"102";"1";"1";"0";"1033";"697,6";"7206";"370,1";"3823";"";"";"";"10";"11";"578";"53";"339";"63";"1033";"9";"1";"1";"0";"1";"0";"24";"0";"0";"5";"0";"1";"1";"0";"9";"4";"15";"1036";"59,6";"100";"5,8";"603";"34,7";"0";"0";"1739"
"2015-11-12 11:15:11";"1447323312";"v1.7.0";"15";"24";"104";"10";"920";"23";"22";"105";"1";"0";"1";"1033";"697";"7200";"369,8";"3820";"";"";"";"10";"11";"578";"53";"339";"63";"1033";"9";"1";"1";"0";"1";"0";"24";"0";"0";"5";"0";"1";"1";"0";"9";"4";"15";"1036";"59,7";"97";"5,6";"603";"34,7";"0";"0";"1736"
"2015-11-12 11:16:48";"1447323408";"v1.7.0";"76";"84";"145";"72";"331";"83";"82";"146";"0";"1";"0";"1027";"699,3";"7182";"371,4";"3814";"";"";"";"10";"11";"578";"53";"339";"57";"1027";"9";"1";"1";"0";"1";"0";"24";"0";"0";"9";"0";"1";"1";"0";"9";"4";"15";"1036";"59,9";"91";"5,3";"603";"34,9";"0";"0";"1730"
"2015-11-12 11:16:56";"1447323417";"v1.7.0";"4";"7";"11";"2";"12";"7";"7";"11";"0";"0";"0";"1027";"699,3";"7182";"371,4";"3814";"";"";"";"10";"11";"578";"53";"339";"57";"1027";"9";"1";"1";"0";"1";"0";"24";"0";"0";"5";"0";"1";"1";"0";"9";"4";"15";"1036";"59,9";"91";"5,3";"603";"34,9";"0";"0";"1730"
"2015-11-12 11:18:12";"1447323493";"v1.7.0";"7";"10";"16";"5";"186";"10";"10";"16";"1";"2";"0";"1091";"710,5";"7752";"358,5";"3911";"";"";"";"10";"11";"578";"53";"339";"121";"1091";"9";"1";"1";"0";"2";"0";"26";"0";"0";"5";"0";"1";"1";"0";"9";"5";"16";"1036";"56,7";"188";"10,3";"603";"33";"0";"0";"1827"
